token,token_count,file_count
hoursnev,1,1
superfatti,1,1
overhypedso,1,1
honeyparsnip,2,2
limpidcryst,1,1
mac,3283,2565
mae,44,42
mad,402,387
craaazzzzi,1,1
mag,32,31
maf,2,1
chicagolov,1,1
mai,26,22
mah,20,20
diningonto,1,1
mak,2,1
mam,16,15
mal,4,3
mao,23,21
man,2938,2575
overhypedth,2,2
map,114,105
winevinaigrett,1,1
mas,16,15
lexii,1,1
mar,56,55
ballerget,1,1
mat,40,33
maw,9,9
somethingNUMpark,1,1
max,211,197
maz,6,5
sittingnic,1,1
spaten,4,4
deliciouslunch,1,1
mba,4,3
maerd,1,1
kareh,2,1
notesultra,1,1
backless,11,11
packour,1,1
dudfavorit,1,1
summerrosa,1,1
hugebig,1,1
mbs,5,3
spinachexcept,1,1
karey,5,1
sloooooooowverdict,1,1
pizzettaherb,1,1
mca,1,1
proudif,1,1
builid,1,1
mcb,1,1
bitsiz,2,2
mcd,29,27
vNUMhiu…th,1,1
karen,12,11
meatballsfungi,1,1
signin,4,4
mcl,1,1
orgasmworthi,1,1
signit,1,1
sagerub,1,1
signic,1,1
triedpan,1,1
momentoeach,1,1
cilantrotaco,3,2
afus,1,1
hahatwo,1,1
fencer,1,1
julian,4,4
modernwoodsi,1,1
deliversif,1,1
chickensmor,1,1
mdr,1,1
startedlov,1,1
foodmain,1,1
aboutturn,1,1
burnthav,1,1
combinationsal,1,1
pototo,4,4
wellcrep,1,1
ungarnish,1,1
mea,15,15
wellcrem,1,1
civilwar,1,1
mee,23,18
med,93,75
meg,18,14
mei,16,15
waitwowfinish,1,1
meh,1121,1037
mej,1,1
meatsorri,1,1
mem,1,1
mel,24,22
men,462,426
mep,2,2
mes,7,7
mer,10,8
meu,2,2
met,890,865
mushrrom,2,2
mew,1,1
hipsterlumberjack,1,1
mex,56,50
mfa,2,2
deleesh,1,1
panpud,1,1
cabernetchocol,1,1
spinachportabella,1,1
peppermi,1,1
toastmmmmmmm,1,1
morninglunch,1,1
deliciousokay,2,2
mgd,1,1
intother,1,1
eyesther,1,1
mgh,1,1
mgm,148,131
deliversno,1,1
ratingmak,1,1
gelatoand,1,1
stinkyspinach,1,1
attemplt,1,1
halvesnightlif,1,1
mgr,15,11
mgt,1,1
barwould,1,1
oysteryuckpork,1,1
cliniesh,1,1
bruleeesqu,1,1
proscuittopinxto,1,1
whateverso,2,2
tipbottom,1,1
montanya,2,1
frozen,656,580
whateverse,1,1
mhc,1,1
ryme,1,1
butterfil,1,1
middleofthenight,1,1
panellayelpcombizphotospbei…yelpcombizphotospbei…yelpcombizphotospbei…entir,1,1
fyiplenti,1,1
cocktailsth,3,3
symbolsth,1,1
scrumptuous,4,4
amNUM,4,4
mhm,2,2
ryle,3,3
sashimisid,1,1
mollusc,3,3
styleish,1,1
puffstrust,1,1
straighttodvd,2,1
unbelievablefirst,1,1
mollusk,12,11
whateverto,2,2
gastropubspoor,1,1
mia,62,61
porltandia,1,1
mic,15,15
butterfli,36,33
mie,20,15
mid,165,160
forgetfor,1,1
mif,21,21
whateverth,7,7
mii,1,1
fillingloud,1,1
holea,1,1
mik,1,1
dishmama,1,1
mij,1,1
zeveryth,1,1
benedictfor,1,1
mil,10,8
uponif,1,1
mio,6,6
chewth,1,1
min,2552,2138
holey,5,5
comather,1,1
mis,7,7
postteen,1,1
miu,1,1
mit,7,7
coolbut,2,2
allth,5,5
mix,3744,3366
barspool,1,1
convertsth,1,1
saintferm,1,1
escapefromla,1,1
delishish,1,1
jigowatt,1,1
steakfrit,3,3
bbqthe,11,11
allus,2,2
allur,39,39
allud,12,12
remaloud,1,1
pullapart,2,2
associatem,1,1
vinaigretteth,1,1
waitersess,1,1
chillbar,1,1
strawberrylemon,1,1
greeen,1,1
lateral,4,4
noonit,1,1
mkl,1,1
badthi,2,2
bldvesper,1,1
mks,4,4
fussth,1,1
waitshar,1,1
orderedappet,1,1
thinnerstyl,1,1
quasiracist,1,1
hotdogso,1,1
crackwaitress,1,1
NUMsstyle,5,5
ballspolentawhit,1,1
mlb,1,1
lawrenc,23,23
quiantth,1,1
meatveri,1,1
whateveroh,2,2
greedi,61,58
kebabspici,1,1
mlk,15,14
meatvers,1,1
mls,1,1
alloc,10,9
NUMstuf,1,1
whateverno,1,1
allow,1427,1350
mma,3,3
allov,4,4
espressowith,1,1
pancakesgreat,2,2
proper,619,587
bitten,16,16
mmh,2,1
hydrangea,1,1
mmk,2,2
nicetruffl,1,1
questionnair,1,1
mmm,477,386
smackdown,2,2
lambrar,1,1
bitter,567,526
loumalnatiscom,1,1
allot,26,26
mms,1,1
propel,8,8
tightwad,1,1
kielbasa,8,8
waitcoupl,1,1
whateveron,1,1
slowoveral,1,1
pubsalad,1,1
dishmain,2,2
beeflamb,1,1
soonerthi,1,1
mnd,1,1
mnc,1,1
mnf,1,1
bolgonas,1,1
butterfor,2,2
nightperhap,1,1
ineveri,1,1
helpfulthank,1,1
hatersth,1,1
reorderth,1,1
heavenlyal,1,1
mns,1,1
agav,59,57
chicagoanNUM,1,1
agap,2,2
salumaria,1,1
agam,11,11
daengjan,1,1
mob,77,77
moe,8,8
spagehtti,1,1
mod,17,16
allit,7,7
moi,16,16
moh,3,3
mok,7,5
mom,1222,957
forgetprotip,1,1
moo,63,56
decentspici,1,1
mon,214,211
mop,43,43
mixandmatch,8,8
allin,6,6
mos,24,24
whateverit,1,1
mor,1,1
mot,1,1
mow,11,11
pepperad,1,1
thinnedth,1,1
streetarea,1,1
disfunctional,6,5
toooooo,6,6
moz,10,9
pepperag,1,1
cocktailsmi,1,1
mpd,8,8
onesmokehous,1,1
mph,4,4
okayaaand,1,1
coolcam,1,1
inmercat,1,1
hadbold,1,1
spacepack,1,1
mpv,1,1
outyummi,1,1
menumac,1,1
pomegranatepeach,1,1
sauceminti,1,1
butterfri,1,1
menumak,1,1
propan,2,2
NUMoverpr,1,1
interestinglook,2,2
consistencey,1,1
propag,1,1
bpros,1,1
insteadrosemari,1,1
edgewat,11,11
mrb,3,3
sharinggood,1,1
courseshav,1,1
mná,1,1
mre,1,1
clubchicken,1,1
agen,3,1
whatevermi,2,2
mrg,1,1
ewwwwwww,1,1
bueyshort,1,1
punchkey,1,1
allll,16,16
bracketfor,1,1
cantersbakeri,1,1
sighnext,1,1
yuzuperfect,1,1
onionstud,1,1
combinationtruffl,1,1
sssshhhhhh,1,1
msb,9,5
msg,59,45
playstat,1,1
msi,4,4
frieschip,1,1
allen,26,23
compactor,1,1
gelfit,1,1
orderedrotisseri,1,1
msn,2,2
alleg,27,27
appetizeryummi,1,1
cocktailsit,1,1
aghh,1,1
msp,1,1
preshuck,3,3
msu,1,1
mst,1,1
fairdefinit,1,1
daaamn,1,1
judgeor,1,1
mta,1,1
alley,151,145
ridiculousappar,1,1
beersNUM,1,1
wineminusth,1,1
stisfi,1,1
waaahsidebar,1,1
bakerycoffe,2,2
mth,1,1
mtg,1,1
NUMseattabl,1,1
sauceneptun,1,1
patientso,1,1
crostinii,1,1
impressth,2,2
parrillada,16,15
anticip,468,456
mtv,11,11
greeli,1,1
neighborbut,1,1
terryaki,2,2
concierg,89,87
patientth,1,1
mud,25,18
mug,169,153
NUMstarpickl,1,1
charburnt,1,1
barsport,1,1
muh,3,3
mum,10,9
lubitsch,1,1
mun,14,12
beerfresh,1,1
jade,71,56
mur,1,1
NUMstop,1,1
pseudosushi,2,2
NUManoth,1,1
muy,51,45
noonth,1,1
carefulpotatogoat,1,1
noodlebeet,3,3
jovial,32,32
whatevergo,1,1
menublah,2,2
mvf,21,20
whateverif,1,1
agil,5,5
agin,1,1
mvp,1,1
nostaligiacloud,1,1
whitecrimini,1,1
cakechocol,1,1
jack,365,329
dishmasa,1,1
eachport,1,1
badtot,1,1
flaireveri,1,1
allig,691,497
mwa,1,1
allif,5,5
naugahid,1,1
agit,19,19
greeni,1,1
seenital,1,1
biiiiiiiiiiiiiiiiiiig,1,1
chaimexican,2,2
knocksomeon,1,1
jobmi,1,1
chewey,7,6
aloha,6,5
acompani,2,1
mxc,1,1
firsteveryth,1,1
mahol,1,1
chewer,1,1
mahon,17,17
mejdool,3,3
wellbalancedth,1,1
heatin,1,1
baaacck,1,1
intermezzo,1,1
withwant,1,1
thelittlebitothisandalittlebitothat,1,1
heatit,1,1
shrimpcamaron,1,1
folder,8,7
mya,3,2
myc,1,1
mushroomheavi,1,1
hurtmenu,1,1
tofutip,1,1
zubaesqu,1,1
snootydrink,1,1
myy,1,1
priceynessif,1,1
pebbl,29,26
lessrecommend,1,1
flavorclass,1,1
groupfriend,4,4
monfriday,1,1
jamaican,17,17
kauai,1,1
hahahahahaha,1,1
chestnutsclam,1,1
goodeverytim,1,1
soooooohaha,1,1
timbaland,2,2
dichotom,1,1
excellenteveryth,2,2
tinier,9,9
recommendroast,1,1
seatbachi,1,1
tapasth,11,11
perfecttemperatur,1,1
whaty,1,1
whatw,1,1
strawberrycaramel,1,1
baguettearroz,1,1
curtalmost,1,1
deliwhat,1,1
heathash,1,1
whati,2,2
coursecarbonara,1,1
pastramiswiss,1,1
japanyeaord,1,1
whata,1,1
plumper,2,2
byobi,5,5
issuedid,1,1
favoriterosemari,1,1
waitneedless,1,1
agon,27,27
eggavacado,1,1
agom,1,1
jaim,12,12
jail,5,5
potsea,1,1
poltorak,1,1
jain,3,1
hypnotiq,1,1
sashimipok,1,1
NUMedamam,1,1
itselfshort,1,1
heatmi,1,1
forbreakfast,2,2
jobsa,1,1
pansth,1,1
jall,1,1
holycowicantbelievei,1,1
tetsuya,1,1
agro,1,1
byoby,1,1
masoch,5,5
semisuspend,1,1
jake,16,14
rucolina,6,5
aboutshitak,1,1
highlightif,1,1
coleslawperfect,1,1
thaiee,1,1
chicagopark,1,1
tastycon,1,1
highlightit,1,1
excellenteveryon,1,1
calabres,3,3
heatof,1,1
tsukijibut,1,1
agre,1460,1403
mayonnaiseaioli,1,1
jobth,7,7
yardhous,215,151
heaton,1,1
aloft,3,3
saucefun,1,1
barsuch,1,1
jang,18,17
freshbak,15,15
jani,4,3
flavorfulgreat,1,1
namedthem,1,1
jank,1,1
chopcha,1,1
barbehind,1,1
nab,34,34
montamor,1,1
stipul,4,4
naa,1,1
nad,2,2
roooaast,1,1
nah,55,53
nag,12,12
nal,2,1
nak,1,1
nan,1,1
nam,181,147
nap,138,136
nao,4,3
waitwhohoofin,1,1
nar,1,1
storecaf,1,1
jane,92,70
agua,27,22
nat,6,6
jami,37,29
nau,1,1
naw,8,8
jamm,1,1
nay,30,30
jamo,1,1
joelongman,1,1
nba,22,22
jambalayawoooooo,1,1
nbc,5,3
baaabyy,1,1
chopquit,1,1
nbd,5,5
mustardyou,2,2
moreabsolt,1,1
smaalllll,1,1
hotgamba,1,1
jamb,1,1
jame,227,211
uniterejoic,1,1
positivecool,1,1
stillth,1,1
benedictsteak,1,1
materialist,1,1
spacenic,1,1
ncd,1,1
convertoth,1,1
japa,4,1
optimist,30,30
entertainingchocol,1,1
flasklik,1,1
hotdogmi,1,1
chickenNUM,11,11
highlightmi,1,1
upbeatdark,1,1
agus,1,1
cheesecuban,1,1
medevil,1,1
weekendweek,1,1
indigen,4,4
pantag,8,7
starikura,1,1
nds,1,1
bossamssam,2,2
disheslomo,1,1
csucker,1,1
juicesth,2,2
hoursonc,1,1
forgetful,1,1
honor,252,241
begandisappoint,1,1
atmospherewis,5,5
mmmmmtapa,1,1
rpmhere,1,1
nea,1,1
ned,3,3
atmospherewil,1,1
chefrestaur,1,1
nee,2,2
neg,14,13
disappointedroast,1,1
nej,1,1
rosemead,1,1
nel,1,1
treatschef,1,1
neo,7,7
ner,1,1
jare,12,12
bureau,3,3
mongolian,39,39
net,27,27
nes,1,1
neu,1,1
nex,1,1
new,9979,8243
heater,84,75
ballotin,1,1
jaqu,2,2
nfc,1,1
kobestyl,2,2
rosemarygarlicsrirachatruffleoil,1,1
emeril,62,58
greatgumbo,1,1
menuier,1,1
nfl,16,16
pastasth,2,2
pricesminimum,1,1
sansinfus,1,1
istri,1,1
terrestri,1,1
diamondtread,1,1
vinaigretteal,2,2
heathi,1,1
nextdoor,10,10
jonNUM,1,1
tritron,2,1
slawyummi,1,1
geniusguess,1,1
chicagokil,1,1
badcalamari,1,1
arachnophobia,1,1
chewin,1,1
taragon,2,2
deeeeeeyummmmm,1,1
crafrsteak,1,1
nhl,7,6
fender,1,1
threeinch,2,2
gooddessertcarmel,1,1
clamfirst,1,1
gratificationloc,1,1
italiangrandma,1,1
waterno,1,1
nib,32,32
anywherewhat,1,1
benedictish,1,1
nia,1,1
pearw,1,1
nikumanish,1,1
nic,2,2
destinationdefinit,1,1
ornat,20,20
loveatfirstbit,1,1
nil,4,4
nonfranchis,1,1
nik,3,3
panthi,1,1
java,6,6
nim,1,1
nip,8,8
neptuneburgerneptun,1,1
nontraff,1,1
nit,19,19
meabal,2,2
peari,1,1
nix,10,10
highlightth,2,2
pearl,73,66
toastlov,1,1
waiteriniti,1,1
circumst,72,71
jaut,1,1
wateron,2,2
modelqu,1,1
wateroh,1,1
fauxspeci,1,1
chateauneuf,4,4
peass,1,1
halfslab,3,3
peasi,7,7
veggiegot,1,1
prouder,2,1
prosno,1,1
availabilityseason,1,1
halstedrosco,1,1
intendedand,1,1
heightservic,1,1
hooki,7,6
snazzilysourc,1,1
moncler,1,1
mahal,4,4
neuropsychologist,1,1
aspirin,5,5
ownerstaff,1,1
extrathin,1,1
martinioveral,1,1
crazzzi,1,1
buildl,3,3
gloatjerk,1,1
yelpcombizphotosnohNUM…,3,2
yuzukosho,1,1
topelobampo,1,1
badsid,1,1
proudgo,1,1
stillll,1,1
besttttttNUM,1,1
whoopsi,2,2
jawk,1,1
perfectlys,2,2
dhansak,1,1
uhhhhh,3,3
jazz,907,722
prosit,1,1
tacosalso,2,2
alost,1,1
tapatio,22,21
semioutdoor,1,1
aloti,2,2
guibao,1,1
aloth,1,1
serviceansw,1,1
stripe,64,62
woodcock,3,2
masnou,1,1
prosif,1,1
roundsyou,1,1
thursdayfriday,1,1
stripa,1,1
stripc,1,1
tapatia,1,1
nna,1,1
sharingcurri,1,1
ahah,7,6
yelpcombizphotosgsma…queso,1,1
whack,29,28
ahab,2,2
overpricedthin,1,1
allspicebacon,1,1
proudaw,1,1
jayz,12,10
herbedgarl,1,1
elegantstyl,1,1
tofustuf,1,1
waterso,1,1
nofuss,6,6
watersh,1,1
curaçao,5,3
womanfolk,1,1
watersa,1,1
aloud,16,16
jaym,2,2
sorbethedelfingencherri,1,1
nob,2,2
swooontast,1,1
noa,3,3
nod,144,138
string,217,207
noe,2,2
onstreet,5,5
nog,4,4
noi,3,3
perfectionheavenorgasmjizzomgiwantmor,1,1
camperther,1,1
non,304,299
nom,410,180
whaff,1,1
duckconfit,1,1
noo,2,2
katsu,40,37
mahem,1,1
fiveer,1,1
nov,8,8
nou,1,1
waterth,10,10
extrathen,1,1
allergi,280,230
peninsulasouth,1,1
noy,1,1
womanfood,1,1
selfsegreg,1,1
partitalian,1,1
dietfriend,3,3
unencumb,1,1
trendsett,3,3
gooodddd,1,1
tiramisu,138,105
minimussel,1,1
partamong,1,1
npr,3,2
seasoningstast,1,1
speakeasytyp,1,1
nostalgiat,1,1
pizzaspeak,1,1
hornostuf,1,1
noooot,1,1
nooooo,5,5
criteria,21,21
focker,1,1
firstsecond,2,2
byomi,1,1
nontranc,2,2
pastathi,2,2
stiller,2,2
expectloc,1,1
fanfckingtast,1,1
chabacano,2,2
tariyakiremouladeirish,1,1
creamalmost,1,1
calabria,4,4
interiornot,1,1
nra,1,1
potsiz,2,2
hoodi,17,15
ahem,55,55
looooonnnng,1,1
inchandahalf,1,1
uniquedelicioushug,1,1
experiencesyou,1,1
hoodb,1,1
maher,1,1
briscola,1,1
byond,1,1
halfslic,1,1
paellawhich,1,1
perfectloc,1,1
placesolid,1,1
lowmediumdrink,1,1
yelpcdncom…it,1,1
dunsom,1,1
nsa,1,1
hooch,3,3
lesswhat,1,1
adamem,1,1
complexth,1,1
pantri,23,23
ahhh,102,100
ahha,3,3
flavortaco,1,1
wharn,1,1
surtidoentré,1,1
outoftownerstourist,1,1
wharf,4,4
notuarenotgroup,1,1
exactaft,1,1
waterin,1,1
peazi,1,1
nth,7,7
nto,2,2
yuhummm,1,1
ntt,1,1
wytch,1,1
situationanyway,2,2
knownNUM,1,1
mahhh,1,1
nub,2,2
nua,26,22
topolabampo,5,4
nuc,1,1
nuf,12,12
againlang,1,1
nuh,2,2
nug,2,2
macnutti,1,1
couchseat,1,1
hiphopmi,1,1
nui,1,1
straightuptequilaa,1,1
nun,6,6
num,32,17
acura,1,1
prosal,1,1
katzu,1,1
wowperfect,1,1
nut,567,518
loverpapaya,1,1
tolstoyan,1,1
excellentjamon,1,1
overflow,141,138
nuy,1,1
whale,91,73
threaten,50,45
acurr,1,1
spotinterest,1,1
katzi,1,1
waterit,1,1
cuminmayo,1,1
carefuleel,1,1
alforno,1,1
canneloni,3,2
aloli,1,1
ahii,1,1
nvr,2,2
downusu,1,1
vegansth,1,1
NUMsunw,1,1
burritozilla,4,4
thumpthumpthump,1,1
punchlin,4,4
alomg,1,1
nwa,3,2
schnickeyspass,1,1
seatedthank,1,1
dinernot,1,1
pizzasbread,1,1
reagan,9,9
findbecaus,1,1
againlast,2,2
chefcook,2,2
strive,39,38
alond,1,1
oysternext,1,1
extravirgin,1,1
caldisappoint,1,1
flanhat,1,1
sqthe,1,1
shellsth,1,1
slohpee,1,1
NUMsure,2,2
deliciousmejillon,1,1
crabsquid,1,1
traditionalvictorian,1,1
hahseri,1,1
tastydid,1,1
nxt,1,1
morristown,2,1
watermi,1,1
tempura,421,320
aloof,54,53
nya,1,1
nyc,1844,1630
nye,90,65
nonprofession,1,1
approv,144,140
dinernow,1,1
marzipan,11,10
approx,79,77
claud,5,4
valetw,1,1
rednecki,1,1
ryechees,1,1
nyt,5,5
nys,1,1
gambia,3,3
nyu,31,30
shirtth,1,1
seattlebut,1,1
bluecollar,5,5
portilllo,1,1
burntend,1,1
frambozenbi,2,1
cubachees,1,1
misgivingsgood,1,1
mayochil,1,1
claus,7,6
gambit,1,1
combosat,1,1
glassokay,1,1
friendsgroupif,1,1
tastydiv,1,1
freshaft,2,2
cozili,3,3
chevel,2,2
austinkil,1,1
nigiristyl,4,4
peach,1158,936
mouthconclus,1,1
deliciouspopcorn,2,2
foretold,3,3
margaritaeh,1,1
realstat,1,1
brother,716,586
valeth,1,1
lesserqu,1,1
meadowsweet,4,2
lalook,1,1
uhmit,1,1
brothel,4,4
campanaro,1,1
tomato,5212,4235
absurdeventu,1,1
oknoth,4,4
cheval,35,30
watermelonkiwi,6,6
anxiousoverwork,1,1
oooopsbecaus,1,1
ahow,1,1
servertook,1,1
pureeasparagusartichok,1,1
ahop,1,1
joana,1,1
ahol,29,27
onioni,25,24
magna,1,1
survivor,4,4
actor,49,46
knowpeopl,1,1
barreview,1,1
wNUMt,2,2
joann,2,2
ahoy,1,1
hitormissr,1,1
valeri,4,4
joani,2,1
seehowmanystripedshirtwearingtwentysomething­swecanfitinaloungetodroolovermodel,1,1
anchatz,1,1
chicurban,1,1
instrumentalist,2,2
laguiol,1,1
umyummi,1,1
standinghov,1,1
serviceamaz,1,1
withnow,1,1
dodoubleg,1,1
carolin,14,13
nympho,1,1
lalong,1,1
unpleasanti,1,1
foralong,1,1
cheesecakeand,1,1
twistway,1,1
margaritaif,1,1
shyte,1,1
buffooneri,2,2
profiteffort,1,1
NUMdamen,1,1
actin,1,1
empathet,2,2
activ,175,168
goodnicois,1,1
shyth,1,1
serviceambi,1,1
cotechino,5,5
clash,23,23
itprofiterol,1,1
tryingaft,1,1
margaritait,1,1
burden,26,26
clasp,1,1
burder,1,1
ahug,1,1
brightest,5,5
barband,2,2
ahuh,2,1
oak,65,62
blackthorn,1,1
class,539,501
alllllllllll,1,1
NUMfrench,4,4
clara,69,63
oat,24,23
barfifteen,1,1
limecotija,1,1
visitveri,1,1
favorablecaramel,1,1
birthdaycheck,1,1
allnight,5,5
claro,1,1
serviceattitudeNUM,1,1
clark,60,59
budgetconsci,1,1
obi,1,1
imaginethi,1,1
apptiz,2,2
obv,9,9
ohjust,1,1
jbox,2,2
ocd,10,10
clami,3,3
bettermussel,1,1
mozzarella,1119,959
kater,1,1
houuurrrr,1,1
rayebaron,1,1
clamp,1,1
savouri,15,13
oct,17,17
slatehu,1,1
fenenl,1,1
corncoct,1,1
barbaqu,1,1
odb,1,1
throughbut,1,1
odd,1040,990
chivesthird,1,1
cakesmomofukucom,1,1
ode,136,121
peaki,2,1
levelcocktail,1,1
apptit,1,1
sunripen,2,2
fruitthroughout,1,1
chillean,1,1
autograt,5,3
zindhumbrecht,1,1
whoopin,1,1
kathi,4,3
paparadell,4,3
wassail,1,1
halloweenlik,1,1
oef,1,1
mcbitchpant,1,1
wholepizza,1,1
barbara,46,45
overflew,1,1
whaat,1,1
tootheir,1,1
thosegolden,1,1
NUMmuscl,1,1
ofa,2,2
whaaa,6,5
ofc,1,1
clank,9,9
clang,3,3
busterduck,1,1
tapaswinebar,1,1
ofp,1,1
supraaazukand,1,1
barstep,1,1
oft,7,7
shorttemp,1,1
rugulath,1,1
beatifi,1,1
ofw,3,3
itselfsuch,1,1
katja,1,1
answermargarita,1,1
peanu,1,1
oge,1,1
tzatzikiwer,1,1
dozencours,1,1
waterglass,1,1
observerlucki,1,1
ogl,10,10
washingth,1,1
marshal,13,13
claim,564,541
kebabsgril,1,1
lenghthi,1,1
ogr,7,5
ferdispeci,1,1
informativesarcastichungov,1,1
dweller,8,8
NUMpmclosetip,1,1
shrugth,2,2
fittest,3,3
buritto,7,6
shitlast,1,1
appetizersfri,1,1
oha,1,1
alkalin,4,4
portillio,3,3
thatglaz,1,1
ohh,59,58
ohi,2,2
meatcajun,1,1
sharedartichok,1,1
ohm,3,1
timeviogni,1,1
whoopie,1,1
goodasparagus,1,1
caramalmey,1,1
eveningnight,1,1
ohy,1,1
whooper,1,1
brothit,1,1
ownersboss,1,1
shortterm,2,2
iconichotspot,1,1
NUMpmthank,1,1
oib,1,1
golobst,1,1
perfectlet,1,1
scallopsperfect,1,1
cozier,9,9
oil,2054,1754
cardsstreet,1,1
soupoveral,2,2
peall,1,1
uhmno,1,1
firstdat,1,1
overexplain,1,1
fronteralauren,1,1
clair,11,10
westernsuburb,1,1
notfirst,1,1
farmswhat,1,1
californiastyl,2,2
rememberanywho,1,1
organizedth,1,1
sunnday,1,1
barstil,1,1
scalabl,1,1
ojo,1,1
cocacola,28,26
entertainmentfun,1,1
uhmmm,1,1
oju,1,1
crawford,4,4
cheddaroveral,1,1
ojw,1,1
ecofriend,8,7
champagnewineappetizermanchego,1,1
oka,1,1
okc,1,1
honki,19,17
delioveral,1,1
oke,1,1
thisanyway,1,1
oki,11,10
formaggi,14,13
taxidermi,7,7
cantheir,2,2
sipeac,1,1
lightontheinsid,1,1
rudeass,1,1
hamroast,3,3
againdefinit,1,1
polentaeach,1,1
old,4038,3491
ole,108,104
oli,3,3
gutbomb,7,7
tapasal,1,1
honkc,1,1
thingsyou,1,1
catina,1,1
appetizerfoi,1,1
crazyyi,1,1
oma,1,1
effortb,2,2
lifelong,27,27
ridiucl,1,1
omd,1,1
omg,1227,1116
shirtat,1,1
honig,1,1
sauerkrautbut,1,1
omf,1,1
omi,3,3
lambpay,1,1
greggo,1,1
bitterth,2,2
lightersid,1,1
omm,2,2
bynum,1,1
decortini,1,1
gluttonymasa,1,1
areapeac,1,1
greatbecaus,1,1
cheesemango,1,1
throughcam,1,1
gratitud,8,8
onb,1,1
ona,7,7
picnici,1,1
ong,44,33
loungerestaurantbar,1,1
oni,4,4
onl,13,13
onn,2,2
ono,10,10
ont,4,4
picnics,1,1
onw,2,2
unsugari,1,1
acual,1,1
picnict,2,2
parmesancaus,1,1
hongo,28,25
ooc,1,1
ood,1,1
oof,10,10
aida,4,4
ooh,70,65
ook,2,2
downthi,1,1
honga,2,2
ooo,17,17
stoutbodi,1,1
kurobuta,10,10
carolyn,1,1
oop,71,69
smoker,62,58
aurelio,4,4
hypesteam,1,1
oot,2,2
catish,1,1
homelessa,1,1
cabbagecarrot,1,1
scramblefrittatafri,1,1
smokey,443,396
ooz,247,238
yelpcombizphotosgNUMon…,7,3
boyoboy,1,1
gourmetNUM,1,1
sweetless,1,1
opf,1,1
ope,5,5
oph,1,1
deliciouspaella,1,1
opn,2,2
opp,8,8
downtim,7,7
pansad,1,1
opt,1240,1157
unquest,3,3
whooool,1,1
barstow,1,1
vegetarianpescetarian,3,3
semitouristi,1,1
whooooa,1,1
postbooz,1,1
ballcap,1,1
mainserv,1,1
thaith,2,2
serrano,216,190
alinearestaurantcom,1,1
rington,1,1
horrendus,1,1
honey,784,677
NUMmusic,1,1
oishi,2,2
promiscu,2,2
honer,1,1
honet,1,1
fracamo,3,2
orb,7,7
potstickerdough,1,1
ora,1,1
ord,22,22
orc,1,1
ore,16,15
eveningthank,1,1
org,4,4
bavett,3,3
ori,1,1
wrongdelici,1,1
ork,1,1
honda,52,49
orn,1,1
oro,2,2
chopbil,1,1
anthropologist,1,1
ort,1,1
lamethat,1,1
isthi,1,1
succeed,54,54
nightkudo,1,1
osb,15,9
starsphoto,1,1
reprocess,2,2
customersw,1,1
actth,1,1
osi,1,1
osh,1,1
parmayb,1,1
oso,6,6
kastu,1,1
osu,1,1
customerth,2,2
freshclass,1,1
otb,2,2
yelpcombizphotosNUMspn…caesar,1,1
ota,2,2
otd,1,1
boneless,153,146
patientaccommod,1,1
oth,5,5
otg,2,1
oti,2,2
healthyproteinlean,1,1
maccheeseNUMth,1,1
otm,1,1
smokin,24,23
otp,2,2
mushroomthey,2,2
otw,1,1
hahahaahaha,1,1
burntedg,2,2
oua,13,10
magda,1,1
oud,5,5
ushighlight,1,1
oui,7,5
partanyway,1,1
packman,1,1
sportin,1,1
nonindian,1,1
sustainablea,1,1
oun,1,1
aiji,1,1
recommendationstri,1,1
returnalso,1,1
yumcarrot,1,1
uhmaz,13,13
honay,1,1
maggi,19,10
wfrench,3,2
ova,1,1
reputationth,2,2
ove,1,1
guacamol,1330,1097
entreesgreat,1,1
downton,5,4
ovo,1,1
bottomfin,1,1
bruschetta,262,227
aoiliand,1,1
customersa,1,1
sauceglazedtempurabakedcreamyrol,1,1
bartendersnev,1,1
betteroverr,1,1
grapefrutfrench,1,1
hearon,1,1
brokedown,1,1
tomboy,1,1
owe,91,90
aiit,4,4
magic,674,634
crispedcaramel,1,1
owl,25,25
tapason,1,1
aill,1,1
dinelaoctob,1,1
alasfresh,1,1
unacquaint,1,1
thereofmi,1,1
dinelanic,1,1
breviti,6,6
palenta,4,4
saucerock,1,1
batshit,3,3
syrofoam,1,1
nowrong,1,1
ncieli,1,1
slawchili,1,1
tapasoh,1,1
servedeven,1,1
thaioh,1,1
regularsweet,1,1
greatsalsa,1,1
thoughthank,1,1
oye,2,2
bottomc,1,1
aint,84,78
shyli,1,1
nemor,1,1
koreannnnn,1,1
nightpaaccckk,1,1
multicultur,5,5
deicid,1,1
hearti,690,659
uglyth,1,1
hearth,4,4
oza,1,1
seatingparkingoldfashionedpiecon,1,1
taiyaki,1,1
qwhich,1,1
tovisit,1,1
antigriddl,2,2
nokitheir,1,1
thaimi,1,1
barstyl,7,7
crazyth,3,3
firstcom,17,17
soupoverpr,1,1
nononsen,1,1
greatsalti,1,1
aime,1,1
ozz,1,1
bbqrib,1,1
cashback,1,1
stretchabl,1,1
lovelessnonetheless,1,1
unsuccsess,1,1
corncorn,2,2
waaaannnntttt,1,1
listit,2,2
onehour,12,11
moderna,1,1
sjsuthi,1,1
cherizo,2,2
brilliantit,1,1
erraticfood,1,1
avatard,1,1
reevalut,1,1
withget,2,2
