token,token_count,file_count
saladth,4,4
raider,2,2
bendingth,1,1
oroshi,4,1
sandwichsauc,1,1
sakewin,1,1
kaiser,10,9
dessertsweet,2,2
weber,1,1
waitingprosth,1,1
waaaaay,5,5
belong,52,51
curacaofirst,1,1
tacoshint,1,1
riceeeldelicioso,1,1
saurkfraut,1,1
transform,21,21
competiton,2,2
giardiniera,22,20
oooey,1,1
competitor,9,9
fromag,1,1
holist,1,1
sensori,8,8
chinesethaijapanes,1,1
nonweekend,3,3
sauerkraut,203,162
scotia,5,5
snuck,17,17
lolfirst,1,1
traffick,1,1
opiniong,1,1
winth,2,2
recommnd,1,1
smallerfor,1,1
jaillook,1,1
disagre,41,40
frombi,1,1
butterdrizzl,1,1
downtownthi,1,1
awaycan,1,1
cicqu,1,1
lobotomi,1,1
mozza,5,4
localtyp,1,1
speciali,1,1
speciala,2,2
fourdessert,1,1
fromla,1,1
belveder,7,7
edith,1,1
winningbeef,1,1
yowzer,3,3
forgotw,1,1
notso,4,4
counterbal,1,1
kpop,1,1
breadalso,2,2
mogadishu,1,1
pmtypequ,1,1
mindthat,1,1
centdollarquarternickel,1,1
fatherinlaw,9,8
straddl,2,2
welltrain,2,2
opinionchicken,1,1
risottoboth,1,1
gastronm,1,1
fromno,1,1
underneathlast,1,1
ingrain,2,2
weari,20,20
friespapa,1,1
noodlesgreen,1,1
eatingth,6,6
saladit,3,3
ratio,124,120
guinesschampagn,1,1
beignetscould,1,1
droolworthi,8,8
dampnerp,1,1
busiestthi,1,1
nonalcohol,14,14
tiffani,14,9
tradeshow,1,1
cakebatt,1,1
brunchmat,1,1
awkward,176,166
fromgo,1,1
ungul,1,1
guinuin,1,1
norther,1,1
belowa,1,1
stavaridi,1,1
yowzah,1,1
wowfor,1,1
cheska,1,1
ohforgot,1,1
northen,1,1
vital,3,3
ftwyou,1,1
itprior,1,1
chewingit,1,1
notth,6,6
hallucin,1,1
comraderi,1,1
fromin,2,2
waiterturn,1,1
waytonoisi,1,1
airhead,3,3
recommendkamil,1,1
harujukusweatp,1,1
saladmi,2,2
goodther,3,3
perfectttttt,1,1
goodthen,4,3
icony,1,1
fromit,1,1
incrediblecuban,1,1
amazingegg,1,1
wingsgood,1,1
sinciti,1,1
propaganda,1,1
smooooth,1,1
sandi,10,10
sando,11,10
tortellininow,1,1
goodthey,8,8
toothpickskew,1,1
hiptrendi,2,2
piccolo,6,6
disappointmentsever,1,1
reservationthi,2,2
sonoran,47,41
laterNUMbig,1,1
brasilian,1,1
allegrini,1,1
okbak,1,1
mayodid,1,1
wingi,1,1
burbon,3,2
looooooong,4,4
tetri,2,2
gangload,1,1
aldent,1,1
fromth,2,2
immacul,15,15
profession,219,205
eatingif,1,1
rattl,4,4
heavilysyrup,1,1
ratti,2,2
winey,1,1
stolidoli,1,1
groupscelebratori,1,1
idioticbld,1,1
mealour,1,1
bellboy,2,1
explaina,1,1
bartendersserv,3,3
friendlyfunni,1,1
pastramibest,1,1
NUMfast,1,1
nowicanclosemyeyesinpeac,1,1
croissantmmmmm,1,1
countrystylecoversongsofbeatleshit,1,1
speediest,1,1
flourless,7,7
goodthre,1,1
pomegrant,3,3
loledam,1,1
yumyum,3,3
threereason,1,1
thingveggi,1,1
infinit,9,9
quotat,2,2
seatsomehow,1,1
wellplaceddeserv,1,1
dessertp,1,1
sanit,10,10
inniskillin,2,1
ransick,1,1
desserti,7,7
honestserv,1,1
dessertw,7,7
goneer,1,1
fortuna,1,1
teriyakicook,1,1
gooddrink,2,2
workdayth,1,1
accordion,3,3
eatingmi,1,1
priviledg,1,1
spectacularfor,1,1
holier,1,1
yuimmi,1,1
wineb,7,7
sashimisushi,13,9
powder,98,89
beefsausag,7,7
ownerhost,2,1
episodeth,1,1
brucheri,1,1
girllovesfoodcom,1,1
greatpancak,1,1
coldmmmmm,1,1
uberfresh,2,2
windi,45,45
saladev,1,1
photosbut,1,1
saltyblu,1,1
amberish,1,1
pretzelmustardchees,1,1
approveslid,1,1
sanma,3,2
pierogieshand,1,1
sinner,1,1
mazawaka,1,1
texan,41,37
higherclass,1,1
gumbal,12,11
shaker,22,22
francesca,3,3
wineproduc,1,1
shaken,7,7
conssometim,1,1
nonetoohappi,1,1
shakey,1,1
vesuvia,1,1
crème,30,23
outsidetheir,1,1
dupandi,1,1
stalberg,1,1
hairless,1,1
weakestass,1,1
chowwwdaa,2,1
knowit,3,3
vesuvio,89,79
knowif,1,1
courtyard,5,5
thankfreakinggood,1,1
NUMsish,1,1
breakfastbrunchgo,1,1
languedocroussillon,1,1
frenchman,13,13
francesco,1,1
shakea,1,1
toboth,1,1
stronnnnnggg,1,1
frenchmen,3,3
antiestablish,1,1
tweezer,1,1
hasten,1,1
goatcurr,1,1
porksea,1,1
manual,8,8
chemistri,2,2
creamif,1,1
perfecti,2,2
wwonton,1,1
recycl,8,7
scantili,4,4
paperythin,1,1
habana,2,2
vegetarian,566,452
goodgarl,1,1
perfecta,3,3
ohmigod,1,1
creamit,1,1
doughey,1,1
wilsonrichland,1,1
mealsth,2,2
djtype,1,1
pelago,1,1
hungrychowhound,1,1
nolahighlight,1,1
winnerb,1,1
abruzzo,1,1
weeek,1,1
fanfuckingtast,1,1
atomespher,1,1
contribut,43,43
intooop,1,1
stuffand,1,1
angelino,19,19
blondi,3,3
fundidohonest,1,1
nostalg,33,32
cannoliagain,1,1
epiphani,3,3
etcwoa,1,1
duhphew,1,1
premedit,1,1
presentationwis,1,1
creamon,1,1
fusion,301,256
sweatpant,5,5
sinker,1,1
crabmamma,1,1
bunssizzil,1,1
padang,1,1
billy,1,1
shakkl,1,1
marinadebrin,2,1
tastybeef,1,1
billz,1,1
ruggulah,1,1
unitea,1,1
specialawesom,1,1
flavorbacon,1,1
unitem,1,1
monsieur,23,21
listNUM,2,2
creammi,1,1
nothingth,2,2
cashmer,1,1
billi,12,11
spentand,1,1
risottoso,1,1
yescheesburg,1,1
souvlakissubmiss,1,1
shisito,1,1
nottoothin,1,1
vermin,1,1
rockefel,4,4
meltinyour,12,12
byobgreat,1,1
soooooo,43,43
biscotti,3,3
alrightmeatbal,1,1
angelina,7,6
deeeellish,1,1
reservationsth,2,2
overchef,1,1
delicaci,42,41
appetitesagain,1,1
szechuancrust,1,1
dumbass,7,6
viewpoint,5,5
taqueout,1,1
risottoit,1,1
northam,1,1
coconutcer,1,1
freshtast,7,7
paninioh,1,1
nosubstitut,1,1
stewesqu,1,1
scrumtious,2,2
muffinth,1,1
cobblermac,1,1
fundidoget,1,1
vixen,3,3
stopstop,1,1
flavorless,133,127
fullchicken,1,1
mealsmi,1,1
chooishiiiiii,1,1
rollwild,1,1
florenc,3,3
nonbeliev,2,2
crunchybutnottoomuch,1,1
yield,17,17
selfimpos,1,1
polar,4,4
circumstancesanyway,1,1
meatseaweedserv,1,1
cooloveral,2,2
chicagoeveryth,2,2
goodthat,1,1
dinnerwith,1,1
langersdisclaim,1,1
rollnoth,1,1
wassmal,1,1
againpark,1,1
weera,1,1
NUMrestaur,1,1
aroundcrabcak,1,1
itinstead,1,1
strudelth,1,1
pinwheel,7,7
mantra,7,7
hostsreservationist,1,1
sarah,19,13
panzanella,3,3
capriottisth,1,1
bowlsiz,1,1
unimpressedthi,1,1
procioutto,1,1
moodromant,1,1
winelik,1,1
producenon,1,1
headbang,1,1
risottomi,2,2
oblig,54,52
steaksgril,1,1
sandwichambi,1,1
geat,1,1
nonseedi,1,1
ordercut,1,1
deliciouswait,1,1
trustafarian,1,1
areacocktail,1,1
exceptgo,1,1
prompter,1,1
overchar,2,2
gear,37,36
elixir,1,1
diedcon,1,1
predica,3,3
artdeco,2,2
teleport,9,9
arlen,2,2
authentichey,1,1
porksid,1,1
dinnereven,1,1
NUMdelici,1,1
geee,1,1
bitnam,1,1
touchdown,1,1
predict,43,42
reservationsmi,2,2
flatulental,1,1
bwws,1,1
bowlsid,1,1
creamer,6,6
hempencrust,1,1
teaalso,1,1
bruschettahuevo,1,1
lightal,1,1
sardo,1,1
maruchan,1,1
weeni,3,3
outsidethey,1,1
trywhenev,1,1
transcendent,5,5
occassionali,1,1
floresc,1,1
finedelidin,1,1
somethign,1,1
ferment,7,7
beautifulstart,1,1
completey,2,2
bitternessoyst,1,1
drrooolllsssss,1,1
enthusiam,1,1
betterfin,1,1
flavorclev,1,1
noodleslox,1,1
softerpad,1,1
cheeseboard,1,1
emfun,1,1
tangysaltysweet,1,1
NUMside,5,5
becuas,9,8
failgreat,1,1
geez,21,21
scalvin,1,1
tarnish,3,3
demand,84,81
wseafood,1,1
auspici,2,2
breakfastvers,1,1
geek,4,4
therecool,1,1
scorch,13,13
halleluiah,1,1
reviewsarticl,1,1
mesquit,4,4
meneptun,1,1
grafitti,1,1
bimbo,1,1
orgwikiro…,1,1
aalthough,1,1
suhweet,1,1
bouncerprotector,1,1
ilonka,2,2
mealsdu,1,1
andbeseen,1,1
reservationsit,3,3
fooddelisandwich,1,1
NUMpmeven,1,1
ultrahot,1,1
tantalizingon,1,1
familyrun,4,4
aflickerin,1,1
divebar,1,1
taken,437,427
lifeforeshadow,1,1
menstrual,1,1
reservationsif,1,1
taker,15,14
galvan,1,1
pokey,1,1
overallalso,1,1
duhcant,1,1
infring,2,2
yesneptun,1,1
promptth,1,1
doughut,1,1
delishthey,1,1
unagihowev,1,1
succul,215,209
decorvib,4,4
brenda,4,3
delistaff,1,1
bonafid,6,6
dentalgaym,1,1
indiscreet,1,1
enoughcertain,1,1
pprobabl,1,1
preach,3,3
cappuccinowil,1,1
cheddari,1,1
endtheir,1,1
incorrig,2,2
barbarath,1,1
daaayum,1,1
singuar,1,1
tacoalthough,1,1
androgyn,1,1
pazazz,1,1
specialusu,1,1
piesport,1,1
lemonadeambi,1,1
diavola,1,1
preternatur,1,1
clicquot,2,2
attract,173,166
saucedshima,1,1
blogger,6,5
betterfor,2,2
pbeef,1,1
hefeweizen,1,1
overlycreami,1,1
diavolo,5,4
duxberri,1,1
winelov,1,1
buzzin,2,2
knowth,9,9
wowgot,1,1
tastybread,1,1
bluejambabi,1,1
gell,1,1
deservedalthough,1,1
knowledg,417,408
combolunch,1,1
singlefabulousfemaletast,1,1
piecespil,1,1
hearNUMt,1,1
unbeliv,1,1
simpleton,1,1
meattofu,1,1
woodflam,1,1
flightth,1,1
liverth,1,1
cherub,4,4
ribsjad,1,1
berryros,1,1
genr,10,10
takko,1,1
gangzta,1,1
ultrahip,1,1
gent,11,11
dlister,1,1
genw,1,1
gulianna,2,2
brisketchicken,1,1
gena,1,1
buzzer,14,10
gene,6,6
smallernonetheless,1,1
conneiseur,1,1
predinn,20,20
hollow,2,2
geni,4,4
overland,2,1
jackieprior,1,1
fitzpatrick,1,1
butterawesom,1,1
creamto,1,1
buzzfe,1,1
creamth,2,2
ciopini,1,1
szechuanes,1,1
goooooooood,3,3
ciopino,2,2
redmeat,2,2
bowlsth,1,1
freshtaco,1,1
cherri,165,140
masato,3,2
divinei,1,1
consumpt,36,33
vneck,1,1
savorylobst,1,1
cobblermor,1,1
rawww,1,1
meatandpotato,2,2
aalcart,1,1
rolleven,1,1
lunchdinn,22,22
twentyso,1,1
gere,1,1
wellfleet,62,55
lemonsalt,1,1
perfectw,5,5
unbelieveabletri,1,1
germ,4,4
painfullyteethclench,1,1
perfecto,12,12
basebal,23,22
overlaid,1,1
flanveri,1,1
moviebuuuuuuutal,1,1
buckqual,1,1
primit,2,2
doesint,1,1
blujamcaf,2,2
dippedco,1,1
getw,2,2
takin,1,1
crafter,1,1
krap,2,2
availabilitybecaus,1,1
additiontom,1,1
caNUM,2,1
rajasdessert,1,1
gett,1,1
afternoon,577,549
illeg,38,37
spagettini,1,1
compliement,1,1
midget,4,3
krab,2,1
chocolatebread,1,1
geta,1,1
loudNUM,2,2
gete,3,3
epstein,1,1
fattiest,8,8
wedgi,2,2
ordereda,1,1
gettin,8,8
mealrul,1,1
breez,34,34
anhdao,1,1
grigio,11,11
bloodanyhoot,1,1
layerflavor,1,1
lightth,1,1
eatyou,2,2
mushysquishi,1,1
sticktotherib,1,1
cabres,1,1
menumussel,1,1
bowlsbibimbap,1,1
tourett,1,1
lightsat,1,1
nowif,2,2
southeastunless,1,1
chemicallik,1,1
westlakemaccarthur,1,1
everythingcon,2,2
phenomenalmenu,1,1
tootwo,1,1
crepewhich,1,1
creamegg,1,1
pausear,1,1
leticia,1,1
yousmal,1,1
offerdo,1,1
unspoken,3,3
pointservic,1,1
pretheat,1,1
boyfriiend,1,1
upstairsno,1,1
gauntlet,4,4
brein,2,1
extric,1,1
pasaditammm,1,1
droolingnowal,1,1
orderegg,1,1
krew,2,2
ofwel,1,1
finestgreat,1,1
holler,11,11
masami,1,1
delistapl,1,1
thiscannolii,1,1
clapclapclapseri,1,1
skeezi,2,2
massproduc,1,1
dainti,11,11
busfellow,1,1
userNUM,1,1
enthusiasthav,1,1
stamina,1,1
getcrunchi,1,1
getten,1,1
unisex,15,13
casserolei,1,1
miscommun,10,9
bream,2,2
rawer,1,1
fullanyway,1,1
slicespiecesport,1,1
upstairsth,2,2
eightthirti,1,1
simpson,8,8
unisea,1,1
hairdressernet,1,1
selectionNUM,1,1
cracklinsoft,1,1
sierra,5,3
masago,2,2
saucygreasi,1,1
brede,1,1
hadthank,1,1
morrocan,1,1
client,80,66
rearend,1,1
kris,4,2
someth,13,13
withicingontop,1,1
selfwil,1,1
hollah,1,1
alllllwwwwaaaaay,1,1
wreath,1,1
breed,8,8
longwind,2,2
motherdaught,1,1
crabfor,1,1
gingerteryiaki,1,1
hassid,1,1
kikkoman,1,1
wiseNUM,1,1
mucheveryth,1,1
tunnel,11,11
merger,1,1
expert,134,129
speedili,3,3
calabazza,1,1
oystershrimp,1,1
lateclass,1,1
nowpl,1,1
earlyif,1,1
bopcrisp,1,1
veeeri,1,1
bravonext,1,1
placebo,3,3
conversationanyway,1,1
accentu,12,12
director,7,7
biker,8,8
ricottait,1,1
sippabl,2,2
tldr,5,5
everrrrrr,1,1
slidersth,2,2
experi,4469,3779
verdict,59,56
porkluckili,1,1
shalom,2,2
coinnesu,1,1
fergalici,1,1
asthet,2,2
krob,17,13
touchingagain,1,1
outnext,1,1
mustardalso,1,1
frenchlean,1,1
bread,3616,2811
break,337,327
foodcheck,1,1
toastfin,1,1
amazingbut,1,1
wootgener,1,1
placeev,1,1
businesswhat,1,1
extran,1,1
eatyet,1,1
sucess,2,2
gowarn,1,1
dungeo,3,2
earlyer,1,1
toastflorentin,1,1
nowth,8,8
stunnedargentinean,1,1
optoin,1,1
zester,1,1
nowto,1,1
specialthi,2,2
undress,5,5
striation,2,2
delithi,2,2
boypren,2,1
oddstrang,1,1
throwdown,1,1
poker,9,9
mckenzi,1,1
twentyf,1,1
meatpack,65,60
priceseven,1,1
krop,2,2
kroq,2,2
agreedseri,1,1
expext,1,1
freshfinish,1,1
itinde,1,1
overhardalso,1,1
unadventur,2,2
cochonoveral,2,2
guacamoli,1,1
mendocino,3,3
beefinduc,1,1
pressurecook,1,1
creameri,3,3
froofi,2,2
spaceth,1,1
lollapaloozadeliveri,1,1
especiali,1,1
nectarjust,1,1
extrem,1226,1108
expexct,1,1
incorpor,28,28
NUMslider,1,1
cabron,1,1
stuffedpepp,1,1
brewa,1,1
tacosfor,1,1
injuri,11,11
behalf,9,9
croutongoat,1,1
shioyaki,1,1
lighten,22,22
pulaski,38,36
brigtsen,1,1
coleslawceleri,1,1
urbanbellyfirst,1,1
dinnernoth,1,1
crowdedcramp,1,1
servicequick,1,1
immediatelyth,1,1
breffist,1,1
wowhow,1,1
seriousyou,1,1
comforthangov,1,1
cookedstew,1,1
temperatureprepar,1,1
roomgreat,1,1
mealcrunchi,1,1
unorigin,4,3
alwaysopen,1,1
bombbeer,1,1
offeveryth,1,1
wrongonc,1,1
scorecard,2,2
decorwis,2,2
somego,1,1
againtldr,1,1
henley,1,1
chickenbreast,1,1
toroNUM,2,2
meatballsthey,1,1
chefproprietor,1,1
heartierfin,1,1
playin,1,1
lighter,82,80
emerg,18,16
happyhappyjoyjoy,1,1
krup,1,1
colesaw,1,1
angelian,1,1
townalso,1,1
eatingmonst,1,1
parkingcool,1,1
reunit,4,4
hallelujah,13,12
airit,1,1
toyoshimasan,1,1
expens,1214,1151
watermelonappl,1,1
drooooooooool,1,1
notbeingtetheredtoaquarterblockstretchof­wasteland,1,1
waitstaffno,1,1
avoidchicken,1,1
taiwan,6,5
buddakahn,1,1
expend,2,2
shirtala,1,1
cevichelik,2,2
mansiz,3,3
tltr,1,1
monument,6,6
vivid,4,4
brett,3,2
playng,1,1
dwindl,2,2
expeor,1,1
impregn,1,1
saucespici,3,3
cantones,37,33
mediumth,1,1
noncloy,1,1
textureflavor,1,1
octopusfor,1,1
beautifulbowchicabowwow,1,1
gentleman,70,66
meatsummari,1,1
injust,1,1
brent,47,37
individu,193,182
encircl,3,3
snootiest,2,2
childish,2,2
westway,2,2
bydo,1,1
cookiecutt,1,1
tajin,1,1
wholeheart,10,10
playdoh,1,1
inconduc,1,1
cielo,2,2
wrinkl,2,2
forcedo,1,1
knowal,2,2
cruddi,7,3
processord,1,1
hostessescam,1,1
corichon,1,1
headback,1,1
anywayth,1,1
unison,1,1
mayofre,4,4
expedi,4,4
blinkandyoullmiss,1,1
latertomorrow,1,1
semicheap,1,1
impress,1834,1646
anywaysr,1,1
thoughsmor,1,1
santullo,1,1
regular,977,899
someon,22,21
sliderthi,1,1
doubtbest,1,1
bigger,381,369
expeci,1,1
indepth,1,1
expect,3717,3163
gobletsth,1,1
gentlemen,27,27
tarentino,1,1
lowpeak,1,1
haddock,1,1
crudit,1,1
daniella,1,1
barista,13,11
someht,2,2
icebergth,1,1
nycdefinit,1,1
yelpcombizphotosybmk…they,1,1
bartenderh,1,1
seminola,1,1
sconclus,1,1
wipey,1,1
pancakesfantast,1,1
judgmentsno,1,1
mansag,1,1
mansad,1,1
afternnon,1,1
alligatoraioli,1,1
tendermayb,1,1
badnew,1,1
nowak,1,1
funbroken,1,1
nowar,1,1
obnoxi,133,128
detailthank,1,1
tzatzikii,1,1
lunchmedium,1,1
waitstaffit,1,1
readjust,1,1
sappi,1,1
player,38,35
potatoelik,1,1
tastesmel,1,1
chairelbowhead,1,1
weakest,14,14
customersth,3,3
byit,1,1
miniserv,1,1
oncelandmark,1,1
atotonilco,1,1
behalv,1,1
elderberri,3,3
manhattanit,1,1
incongru,5,5
churrascaria,3,3
untzuntzuntz,1,1
ghosttown,1,1
withdrawl,1,1
satan,1,1
tacosmmm,1,1
reproach,1,1
coleslawalso,1,1
blocki,1,1
satay,85,77
wantingwhich,1,1
billionth,2,2
partblu,1,1
viewloud,1,1
thingswhat,1,1
fuzzi,17,17
mediocrer,1,1
hunif,1,1
linzer,1,1
dizzough,1,1
loveeessss,1,1
temper,15,15
dibbl,1,1
tokoyo,1,1
amazingand,3,3
crêpe,1,1
culianarilyinclin,1,1
frantic,12,12
fundidoto,1,1
object,23,23
foodpeopl,1,1
excellentbest,1,1
byob,1055,986
expensivestanton,1,1
elswher,1,1
byoa,1,1
onionsbeef,1,1
suffici,40,39
slouchi,1,1
byow,1,1
hungi,1,1
iteggpl,1,1
roofer,3,2
dogNUM,1,1
shortanyway,1,1
saucedessert,1,1
pickledroast,1,1
treadmil,5,5
hunga,1,1
eitherdid,1,1
cacahuet,1,1
teainfus,1,1
asianprob,1,1
covewellfleet,1,1
mustdelici,1,1
umwhat,1,1
avocadobloodi,1,1
bisccot,1,1
goodpolenta,1,1
huney,2,2
itreal,1,1
designsmal,1,1
scribbl,7,6
bitedulc,1,1
binni,6,6
oystersauc,1,1
radioact,1,1
norteno,1,1
busyNUM,2,2
icemachin,1,1
cakedon,1,1
mediocrit,1,1
infreakincred,1,1
sleeper,4,4
plenteous,1,1
hundo,3,3
hundr,122,118
octupus,3,3
nowseri,1,1
outoveral,2,2
romantic,2,2
hunch,2,2
groupand,1,1
kindest,1,1
creolecajunfrench,1,1
smikey,1,1
babystack,1,1
nortena,1,1
chefsth,1,1
societi,9,9
tuscan,7,6
versus,48,48
liquorsomeon,1,1
ordertheir,1,1
someoneth,1,1
peckish,1,1
frenchfri,2,2
oysterflavor,1,1
horsepow,1,1
satir,1,1
brooklyni,1,1
partbut,1,1
visitstheir,1,1
becausemi,1,1
cordial,25,25
NUMwolf,1,1
hunan,3,3
sloppili,3,3
colleagu,60,54
partbud,1,1
byth,4,4
mealmay,1,1
crazi,760,725
badder,1,1
wallcov,1,1
blocat,1,1
veganvegan,1,1
pharmaceut,1,1
doofus,1,1
radioaft,1,1
lalang,1,1
elsethi,1,1
crazy,1,1
pierogiessweet,2,2
razor,12,10
mmmmmthe,1,1
schooli,1,1
subtitl,1,1
unnam,6,6
ceremoni,4,4
brooklyln,1,1
tacospastor,1,1
foodeat,1,1
gangsta,3,3
lalala,1,1
carousel,3,2
nicelypul,1,1
eurocaf,1,1
crispymongolian,1,1
unwarr,4,4
bitchi,25,25
flavortook,1,1
unwash,2,2
bikini,3,2
mimosasnot,1,1
spoonthi,1,1
roast,924,790
retweet,1,1
blissmexican,1,1
chikushoa,1,1
musicNUM,1,1
funloudtrendi,1,1
doingbravo,1,1
boulliabais,1,1
tandi,1,1
hadfrench,4,4
witch,7,7
wonderfulgot,1,1
wellca,1,1
infect,1,1
rolodex,1,1
helluva,5,5
newlymovedtochicago,1,1
rhymer,1,1
crawl,61,56
longambi,1,1
sashimipark,1,1
evaul,1,1
celebrit,1,1
satff,1,1
yumwhat,1,1
crave,815,772
wellal,6,6
cravi,1,1
caffein,25,25
mostlyempti,1,1
piggybank,1,1
delcioius,1,1
bingo,7,7
specialwok,1,1
bitchy,1,1
puddingkind,1,1
becauseth,1,1
unwant,6,6
NUMpmfelt,1,1
chatter,20,20
pitcer,1,1
neptuneth,2,2
orangestrawberri,1,1
craze,17,17
jubil,5,5
bittersweet,20,18
aaaamazinggg,1,1
hmmfood,1,1
fogettabout,1,1
discussedaft,1,1
brioch,338,304
spicyentre,1,1
bagelsth,1,1
recommendationmultipl,1,1
chinchulin,3,1
disappointedmayb,1,1
nortonlook,1,1
centhr,1,1
onlyprevi,1,1
unmet,1,1
marshmallow,305,258
hamentashen,11,9
hipsteryuppi,1,1
slowlyamaebi,1,1
servergreat,1,1
pact,3,3
benihana,1,1
neighborhoodi,3,3
groupoveral,1,1
lackingoveral,1,1
videoyeahthat,1,1
lakewood,1,1
pace,145,142
tamia,7,2
troquet,1,1
paco,1,1
wilshirewestern,1,1
pack,2023,1888
neighborhoodw,1,1
deeeeeeeelish,1,1
platearugula,1,1
wellmi,2,2
suppli,47,45
mouthnumb,1,1
pecorino,10,9
cobbleromg,1,1
natasha,1,1
flavortown,1,1
pancakesalso,1,1
prosopen,1,1
pepperhad,1,1
chrirashi,1,1
plusperson,1,1
kobayashi,1,1
memorabilia,28,28
thisdrink,1,1
allput,1,1
shrimpal,1,1
lunchNUM,1,1
bbqdip,1,1
sashimitempura,2,2
sassi,892,671
NUMmonth,4,4
dillcrunchi,1,1
lefthand,1,1
graviti,3,3
hamentashin,1,1
becauseit,1,1
roofth,1,1
jewfood,1,1
parkian,1,1
foodwood,1,1
juana,1,1
tuscon,1,1
refillgreat,1,1
quasihipsterseoulfood,1,1
trojan,2,2
ipalac,1,1
awardwinnig,1,1
page,104,94
tearsth,1,1
pepper,1319,1129
depreci,1,1
westhollywoodarea,1,1
dipmmm,1,1
maspero,1,1
semaphor,1,1
unforgett,35,34
bebut,1,1
tamer,1,1
precis,28,27
pail,1,1
pain,229,215
mouthdungeo,1,1
parboil,2,2
briefrabbit,1,1
center,287,274
suspicion,5,5
ohmygawd,1,1
supper,20,20
pair,486,448
chicagoindianapoli,1,1
cucumberw,1,1
equal,298,286
wiser,4,4
muffinnot,1,1
pticek,1,1
eitherdur,1,1
desserttreat,1,1
hurryyyyyyyyyy,1,1
paid,413,398
equat,17,17
belgianstyl,3,3
paig,2,2
studio,26,26
mereng,1,1
tampa,1,1
pancito,1,1
pall,1,1
palm,32,31
pancita,5,5
palt,1,1
wellth,44,44
heavyduti,1,1
NUMthursday,1,1
wellto,1,1
palc,8,7
rarecom,1,1
pale,57,55
bullsht,3,3
aloneservic,1,1
percentil,1,1
preced,16,15
reeeeealli,1,1
pennsylvania,4,4
thestantonsocialcommen…,1,1
miyazaki,1,1
deliciousdumpl,1,1
ravioliNUM,2,2
outdrool,1,1
athletic,1,1
wellus,1,1
pake,1,1
raviolistoneground,1,1
pant,84,77
NUMespnth,1,1
beauregard,2,1
hickori,6,6
priori,1,1
peppri,1,1
roach,33,23
pand,1,1
servingsther,1,1
pmsing,3,3
yelpizzl,1,1
meallov,1,1
pane,19,16
pang,10,10
omfgpieorgi,1,1
tastyoyst,1,1
shrimpit,2,2
infest,13,12
kindnessth,1,1
justthatdamngood,1,1
weget,1,1
perspect,32,30
jyousushi,1,1
shellscartilag,1,1
unmov,1,1
macarena,1,1
otani,1,1
NUMsizzl,1,1
dinnerhoweverth,1,1
hunni,3,3
workplac,1,1
clamchowd,2,1
papa,47,40
omeletpancak,1,1
rollerblad,1,1
bullsey,1,1
withlook,1,1
suppos,612,580
metwentyfour,1,1
priceportionif,1,1
tammi,1,1
guacamolesdrink,1,1
unexceptionaltast,1,1
oopiti,1,1
iphonegalaxi,1,1
repulsiveveri,1,1
didlotus,1,1
parv,1,1
unbidden,1,1
pars,3,3
part,1693,1545
yuuummmssss,1,1
unperturb,1,1
yummierth,1,1
pare,4,4
mostrec,1,1
para,52,43
eyework,1,1
parb,1,1
parc,2,2
gutth,1,1
parm,27,25
boycott,1,1
pari,118,113
park,3605,2527
coolservic,1,1
tacosnev,1,1
westlakemacarthur,9,9
hunki,5,4
dramat,36,36
majest,7,7
noodleric,1,1
ketchupthi,1,1
oxymoron,9,8
intriguinglynam,1,1
patt,1,1
fullerton,5,5
candelit,1,1
path,60,60
crack,194,184
pate,39,36
beadi,5,5
cravealici,1,1
pato,4,4
flavorchocol,1,1
consistencycrispi,1,1
smiley,9,9
pass,719,666
past,920,870
percentag,7,7
honeymoon,11,10
forsavor,1,1
twoandahalf,2,2
knotch,1,1
evaaa,1,1
anago,12,11
census,1,1
kokamo,1,1
paso,1,1
metafilt,1,1
sadnwich,1,1
appert,3,3
gladiatorth,1,1
gonach,1,1
pave,3,2
philadelphia,34,33
humer,1,1
visitget,1,1
whichtap,1,1
waaaaaaay,1,1
versatil,2,2
guilttrip,2,2
moussepud,1,1
breathless,3,3
cradl,6,6
influenti,1,1
offeredthank,1,1
okaythen,1,1
empandada,1,1
seatsthey,1,1
paup,1,1
paus,18,15
paul,54,50
okaythey,1,1
consdier,1,1
verrri,6,6
fourthwheel,1,1
pitbit,1,1
shrimpth,3,3
glamor,16,16
linewhich,1,1
veloc,1,1
energeticcasu,1,1
ktla,1,1
dancehous,1,1
armor,1,1
thisbrunch,1,1
processedmeat,1,1
humbl,57,56
outerwear,1,1
pawn,6,6
unlov,3,3
mobster,2,2
deeeeeeeelici,1,1
plattertomato,1,1
hugesup,1,1
poetri,5,5
worthit,1,1
campingclimb,1,1
albarino,2,2
créme,1,1
goodfrench,1,1
syrahgrenachemourvedr,1,1
decoeveryth,1,1
human,74,69
funtwo,1,1
knockout,9,9
pepperstuf,1,1
onlyclass,1,1
veloz,1,1
compoteladen,1,1
parkish,2,2
delightw,1,1
plumpbrown,1,1
nonblackown,1,1
noexternaldrink,1,1
muchkin,1,1
wellspic,2,2
holeth,1,1
beach,87,82
ghai,1,1
enjoyedtuna,1,1
parkirv,1,1
blanket,26,25
sucksi,2,2
append,1,1
eversoconsci,1,1
knockoff,2,2
sniffl,2,2
porkfavorit,1,1
discount,65,58
eatthank,1,1
liferchicago,1,1
armin,1,1
toastbread,1,1
superflavor,1,1
cigar,7,7
